id,user1,listPV,user2,listArea,user3,listBudget,user4,listRoom,user5,listSquare,user6,listAge,user7,listTag,user8,detail,user9,appointment,agent,listPV0,listArea0,listBudget0,listRoom0,listSquare0,listAge0,listTag0,detail0,appointment0,tag
1721,3106513,1,,,,,,,,,,,,,3105553,44,,,,0,0,0,0,0,0,0,0,0,0
1722,3106748,5,,,,,,,,,,,,,3105557,10,,,,0,0,0,0,0,0,0,0,0,0
1723,3106767,1,,,,,,,,,,,,,3105591,6,,,,0,0,0,0,0,0,0,0,0,0
1724,3106901,4,,,,,,,,,,,,,3105648,18,,,,0,0,0,0,0,0,0,0,0,0
1725,3106935,18,,,,,,,,,,,,,3105653,42,,,,0,0,0,0,0,0,0,0,0,0
1726,3106945,7,,,,,,,,,,,,,3105670,13,,,,0,0,0,0,0,0,0,0,0,0
1727,3106991,18,,,,,,,,,,,,,3105701,64,,,,0,0,0,0,0,0,0,0,0,0
1728,3107074,74,,,,,,,,,,,,,3105707,2,,,,0,0,0,0,0,0,0,0,0,0
1729,3107194,2,,,,,,,,,,,,,3105769,60,,,,0,0,0,0,0,0,0,0,0,0
1730,3107214,11,,,,,,,,,,,,,3105794,338,,,,0,0,0,0,0,0,0,0,0,0
1731,3107261,4,,,,,,,,,,,,,3105799,60,,,,0,0,0,0,0,0,0,0,0,0
1732,3107298,20,,,,,,,,,,,,,3105802,26,,,,0,0,0,0,0,0,0,0,0,0
1733,3107325,55,,,,,,,,,,,,,3105806,8,,,,0,0,0,0,0,0,0,0,0,0
1734,3107422,1,,,,,,,,,,,,,3105826,4,,,,0,0,0,0,0,0,0,0,0,0
1735,3107440,1,,,,,,,,,,,,,3105850,2,,,,0,0,0,0,0,0,0,0,0,0
1736,3107466,2,,,,,,,,,,,,,3105884,12,,,,0,0,0,0,0,0,0,0,0,0
1737,3107467,32,,,,,,,,,,,,,3105901,18,,,,0,0,0,0,0,0,0,0,0,0
1738,3107530,13,,,,,,,,,,,,,3105906,10,,,,0,0,0,0,0,0,0,0,0,0
1739,3107583,7,,,,,,,,,,,,,3105938,4,,,,0,0,0,0,0,0,0,0,0,0
1740,3107604,2,,,,,,,,,,,,,3105981,4,,,,0,0,0,0,0,0,0,0,0,0
1741,3107621,1,,,,,,,,,,,,,3106007,16,,,,0,0,0,0,0,0,0,0,0,0
1742,3107628,4,,,,,,,,,,,,,3106052,18,,,,0,0,0,0,0,0,0,0,0,0
1743,3107656,2,,,,,,,,,,,,,3106057,6,,,,0,0,0,0,0,0,0,0,0,0
1744,3107879,24,,,,,,,,,,,,,3106095,2,,,,0,0,0,0,0,0,0,0,0,0
1745,3107888,1,,,,,,,,,,,,,3106106,40,,,,0,0,0,0,0,0,0,0,0,0
1746,3107904,1,,,,,,,,,,,,,3106331,14,,,,0,0,0,0,0,0,0,0,0,0
1747,3107955,31,,,,,,,,,,,,,3106359,12,,,,0,0,0,0,0,0,0,0,0,0
1748,3107986,13,,,,,,,,,,,,,3106489,1,,,,0,0,0,0,0,0,0,0,0,0
1749,3108008,2,,,,,,,,,,,,,3106593,16,,,,0,0,0,0,0,0,0,0,0,0
1750,3108020,2,,,,,,,,,,,,,3106641,66,,,,0,0,0,0,0,0,0,0,0,0
1751,3108033,6,,,,,,,,,,,,,3106748,4,,,,0,0,0,0,0,0,0,0,0,0
1752,3108044,1,,,,,,,,,,,,,3106935,66,,,,0,0,0,0,0,0,0,0,0,0
1753,3108073,17,,,,,,,,,,,,,3106991,12,,,,0,0,0,0,0,0,0,0,0,0
1754,3108125,9,,,,,,,,,,,,,3107074,160,,,,0,0,0,0,0,0,0,0,0,0
1755,3108129,3,,,,,,,,,,,,,3107179,4,,,,0,0,0,0,0,0,0,0,0,0
1756,3108325,2,,,,,,,,,,,,,3107194,20,,,,0,0,0,0,0,0,0,0,0,0
1757,3108362,2,,,,,,,,,,,,,3107211,2,,,,0,0,0,0,0,0,0,0,0,0
1758,3108401,2,,,,,,,,,,,,,3107214,14,,,,0,0,0,0,0,0,0,0,0,0
1759,3108409,45,,,,,,,,,,,,,3107298,34,,,,0,0,0,0,0,0,0,0,0,0
1760,3108516,5,,,,,,,,,,,,,3107325,5,,,,0,0,0,0,0,0,0,0,0,0
1761,3108523,122,,,,,,,,,,,,,3107422,6,,,,0,0,0,0,0,0,0,0,0,0
1762,3108625,19,,,,,,,,,,,,,3107440,52,,,,0,0,0,0,0,0,0,0,0,0
1763,3108662,4,,,,,,,,,,,,,3107467,124,,,,0,0,0,0,0,0,0,0,0,0
1764,3108776,11,,,,,,,,,,,,,3107530,32,,,,0,0,0,0,0,0,0,0,0,0
1765,3108831,102,,,,,,,,,,,,,3107604,2,,,,0,0,0,0,0,0,0,0,0,0
1766,3108900,2,,,,,,,,,,,,,3107628,2,,,,0,0,0,0,0,0,0,0,0,0
1767,3108901,2,,,,,,,,,,,,,3107656,6,,,,0,0,0,0,0,0,0,0,0,0
1768,3109037,5,,,,,,,,,,,,,3107846,4,,,,0,0,0,0,0,0,0,0,0,0
1769,3109071,3,,,,,,,,,,,,,3107879,8,,,,0,0,0,0,0,0,0,0,0,0
1770,3109105,10,,,,,,,,,,,,,3107904,2,,,,0,0,0,0,0,0,0,0,0,0
1771,3109335,1,,,,,,,,,,,,,3107955,106,,,,0,0,0,0,0,0,0,0,0,0
1772,3109423,1,,,,,,,,,,,,,3107968,2,,,,0,0,0,0,0,0,0,0,0,0
1773,3109425,4,,,,,,,,,,,,,3107986,14,,,,0,0,0,0,0,0,0,0,0,0
1774,3109486,1,,,,,,,,,,,,,3108008,42,,,,0,0,0,0,0,0,0,0,0,0
1775,3109514,1,,,,,,,,,,,,,3108020,16,,,,0,0,0,0,0,0,0,0,0,0
1776,3109547,2,,,,,,,,,,,,,3108033,70,,,,0,0,0,0,0,0,0,0,0,0
1777,3109560,1,,,,,,,,,,,,,3108073,36,,,,0,0,0,0,0,0,0,0,0,0
1778,3109694,3,,,,,,,,,,,,,3108125,30,,,,0,0,0,0,0,0,0,0,0,0
1779,3109778,59,,,,,,,,,,,,,3108207,6,,,,0,0,0,0,0,0,0,0,0,0
1780,3109804,6,,,,,,,,,,,,,3108325,30,,,,0,0,0,0,0,0,0,0,0,0
1781,3109835,10,,,,,,,,,,,,,3108362,2,,,,0,0,0,0,0,0,0,0,0,0
1782,3109837,2,,,,,,,,,,,,,3108401,36,,,,0,0,0,0,0,0,0,0,0,0
1783,3109846,1,,,,,,,,,,,,,3108409,132,,,,0,0,0,0,0,0,0,0,0,0
1784,3109888,1,,,,,,,,,,,,,3108516,6,,,,0,0,0,0,0,0,0,0,0,0
1785,3109929,1,,,,,,,,,,,,,3108523,184,,,,0,0,0,0,0,0,0,0,0,0
1786,3109980,10,,,,,,,,,,,,,3108625,58,,,,0,0,0,0,0,0,0,0,0,0
1787,3110064,36,,,,,,,,,,,,,3108662,28,,,,0,0,0,0,0,0,0,0,0,0
1788,3110080,38,,,,,,,,,,,,,3108776,44,,,,0,0,0,0,0,0,0,0,0,0
1789,3110141,3,,,,,,,,,,,,,3108831,78,,,,0,0,0,0,0,0,0,0,0,0
1790,3110187,6,,,,,,,,,,,,,3108900,8,,,,0,0,0,0,0,0,0,0,0,0
1791,3110198,2,,,,,,,,,,,,,3109037,16,,,,0,0,0,0,0,0,0,0,0,0
1792,3110251,9,,,,,,,,,,,,,3109105,8,,,,0,0,0,0,0,0,0,0,0,0
1793,3110271,2,,,,,,,,,,,,,3109277,38,,,,0,0,0,0,0,0,0,0,0,0
1794,3110318,73,,,,,,,,,,,,,3109335,2,,,,0,0,0,0,0,0,0,0,0,0
1795,3110422,12,,,,,,,,,,,,,3109425,4,,,,0,0,0,0,0,0,0,0,0,0
1796,3110468,1,,,,,,,,,,,,,3109429,2,,,,0,0,0,0,0,0,0,0,0,0
1797,3110472,8,,,,,,,,,,,,,3109486,4,,,,0,0,0,0,0,0,0,0,0,0
1798,3110490,6,,,,,,,,,,,,,3109514,2,,,,0,0,0,0,0,0,0,0,0,0
1799,3110500,1,,,,,,,,,,,,,3109547,18,,,,0,0,0,0,0,0,0,0,0,0
1800,3110503,11,,,,,,,,,,,,,3109560,4,,,,0,0,0,0,0,0,0,0,0,0
1801,3110545,7,,,,,,,,,,,,,3109625,2,,,,0,0,0,0,0,0,0,0,0,0
1802,3110589,3,,,,,,,,,,,,,3109640,4,,,,0,0,0,0,0,0,0,0,0,0
1803,3110593,3,,,,,,,,,,,,,3109694,42,,,,0,0,0,0,0,0,0,0,0,0
1804,3110632,7,,,,,,,,,,,,,3109778,50,,,,0,0,0,0,0,0,0,0,0,0
1805,3110665,1,,,,,,,,,,,,,3109804,32,,,,0,0,0,0,0,0,0,0,0,0
1806,3110699,3,,,,,,,,,,,,,3109835,6,,,,0,0,0,0,0,0,0,0,0,0
1807,3110724,2,,,,,,,,,,,,,3109888,4,,,,0,0,0,0,0,0,0,0,0,0
1808,3110932,1,,,,,,,,,,,,,3109980,6,,,,0,0,0,0,0,0,0,0,0,0
1809,3110948,2,,,,,,,,,,,,,3110064,32,,,,0,0,0,0,0,0,0,0,0,0
1810,3110987,15,,,,,,,,,,,,,3110080,64,,,,0,0,0,0,0,0,0,0,0,0
1811,3111029,1,,,,,,,,,,,,,3110141,12,,,,0,0,0,0,0,0,0,0,0,0
1812,3111140,19,,,,,,,,,,,,,3110187,8,,,,0,0,0,0,0,0,0,0,0,0
1813,3111228,9,,,,,,,,,,,,,3110198,2,,,,0,0,0,0,0,0,0,0,0,0
1814,3111242,34,,,,,,,,,,,,,3110251,16,,,,0,0,0,0,0,0,0,0,0,0
1815,3111280,41,,,,,,,,,,,,,3110271,8,,,,0,0,0,0,0,0,0,0,0,0
1816,3111393,8,,,,,,,,,,,,,3110318,166,,,,0,0,0,0,0,0,0,0,0,0
1817,3111512,5,,,,,,,,,,,,,3110405,12,,,,0,0,0,0,0,0,0,0,0,0
1818,3111608,7,,,,,,,,,,,,,3110422,16,,,,0,0,0,0,0,0,0,0,0,0
1819,3111613,10,,,,,,,,,,,,,3110429,12,,,,0,0,0,0,0,0,0,0,0,0
1820,3111634,10,,,,,,,,,,,,,3110468,32,,,,0,0,0,0,0,0,0,0,0,0
1821,3111722,2,,,,,,,,,,,,,3110472,28,,,,0,0,0,0,0,0,0,0,0,0
1822,3111869,1,,,,,,,,,,,,,3110490,6,,,,0,0,0,0,0,0,0,0,0,0
1823,3111881,2,,,,,,,,,,,,,3110500,26,,,,0,0,0,0,0,0,0,0,0,0
1824,3111921,3,,,,,,,,,,,,,3110503,52,,,,0,0,0,0,0,0,0,0,0,0
1825,3112023,22,,,,,,,,,,,,,3110545,8,,,,0,0,0,0,0,0,0,0,0,0
1826,3112030,20,,,,,,,,,,,,,3110593,6,,,,0,0,0,0,0,0,0,0,0,0
1827,3112055,2,,,,,,,,,,,,,3110632,2,,,,0,0,0,0,0,0,0,0,0,0
1828,3112093,6,,,,,,,,,,,,,3110724,4,,,,0,0,0,0,0,0,0,0,0,0
1829,3112144,12,,,,,,,,,,,,,3110948,4,,,,0,0,0,0,0,0,0,0,0,0
1830,3112219,37,,,,,,,,,,,,,3110987,18,,,,0,0,0,0,0,0,0,0,0,0
1831,3112228,90,,,,,,,,,,,,,3111140,70,,,,0,0,0,0,0,0,0,0,0,0
1832,3112259,4,,,,,,,,,,,,,3111228,28,,,,0,0,0,0,0,0,0,0,0,0
1833,3112329,27,,,,,,,,,,,,,3111242,40,,,,0,0,0,0,0,0,0,0,0,0
1834,3112330,2,,,,,,,,,,,,,3111280,252,,,,0,0,0,0,0,0,0,0,0,0
1835,3112349,3,,,,,,,,,,,,,3111393,32,,,,0,0,0,0,0,0,0,0,0,0
1836,3112371,2,,,,,,,,,,,,,3111504,20,,,,0,0,0,0,0,0,0,0,0,0
1837,3112395,1,,,,,,,,,,,,,3111540,4,,,,0,0,0,0,0,0,0,0,0,0
1838,3112512,4,,,,,,,,,,,,,3111608,4,,,,0,0,0,0,0,0,0,0,0,0
1839,3112528,41,,,,,,,,,,,,,3111613,18,,,,0,0,0,0,0,0,0,0,0,0
1840,3112595,198,,,,,,,,,,,,,3111634,10,,,,0,0,0,0,0,0,0,0,0,0
1841,3112677,2,,,,,,,,,,,,,3111654,6,,,,0,0,0,0,0,0,0,0,0,0
1842,3112695,11,,,,,,,,,,,,,3111722,2,,,,0,0,0,0,0,0,0,0,0,0
1843,3112747,4,,,,,,,,,,,,,3111869,5,,,,0,0,0,0,0,0,0,0,0,0
1844,3112876,8,,,,,,,,,,,,,3111921,2,,,,0,0,0,0,0,0,0,0,0,0
1845,3112958,19,,,,,,,,,,,,,3111925,4,,,,0,0,0,0,0,0,0,0,0,0
1846,3113095,1,,,,,,,,,,,,,3112005,6,,,,0,0,0,0,0,0,0,0,0,0
1847,3113126,7,,,,,,,,,,,,,3112013,10,,,,0,0,0,0,0,0,0,0,0,0
1848,3113145,6,,,,,,,,,,,,,3112023,14,,,,0,0,0,0,0,0,0,0,0,0
1849,3113186,6,,,,,,,,,,,,,3112030,12,,,,0,0,0,0,0,0,0,0,0,0
1850,3113241,1,,,,,,,,,,,,,3112093,18,,,,0,0,0,0,0,0,0,0,0,0
1851,3113247,1,,,,,,,,,,,,,3112144,12,,,,0,0,0,0,0,0,0,0,0,0
1852,3113256,3,,,,,,,,,,,,,3112154,8,,,,0,0,0,0,0,0,0,0,0,0
1853,3113338,3,,,,,,,,,,,,,3112219,56,,,,0,0,0,0,0,0,0,0,0,0
1854,3113342,18,,,,,,,,,,,,,3112228,150,,,,0,0,0,0,0,0,0,0,0,0
1855,3113357,2,,,,,,,,,,,,,3112230,8,,,,0,0,0,0,0,0,0,0,0,0
1856,3113382,5,,,,,,,,,,,,,3112293,2,,,,0,0,0,0,0,0,0,0,0,0
1857,3113401,1,,,,,,,,,,,,,3112329,52,,,,0,0,0,0,0,0,0,0,0,0
1858,3113471,13,,,,,,,,,,,,,3112459,2,,,,0,0,0,0,0,0,0,0,0,0
1859,3113482,1,,,,,,,,,,,,,3112474,4,,,,0,0,0,0,0,0,0,0,0,0
1860,3113513,1,,,,,,,,,,,,,3112512,46,,,,0,0,0,0,0,0,0,0,0,0
1861,3113516,23,,,,,,,,,,,,,3112519,6,,,,0,0,0,0,0,0,0,0,0,0
1862,3113554,1,,,,,,,,,,,,,3112528,140,,,,0,0,0,0,0,0,0,0,0,0
1863,3113568,1,,,,,,,,,,,,,3112595,405,,,,0,0,0,0,0,0,0,0,0,0
1864,3113595,36,,,,,,,,,,,,,3112622,27,,,,0,0,0,0,0,0,0,0,0,0
1865,3113600,19,,,,,,,,,,,,,3112677,44,,,,0,0,0,0,0,0,0,0,0,0
1866,3113621,2,,,,,,,,,,,,,3112695,16,,,,0,0,0,0,0,0,0,0,0,0
1867,3113631,3,,,,,,,,,,,,,3112734,8,,,,0,0,0,0,0,0,0,0,0,0
1868,3113677,10,,,,,,,,,,,,,3112747,10,,,,0,0,0,0,0,0,0,0,0,0
1869,3113838,26,,,,,,,,,,,,,3112798,12,,,,0,0,0,0,0,0,0,0,0,0
1870,3113847,7,,,,,,,,,,,,,3112876,16,,,,0,0,0,0,0,0,0,0,0,0
1871,3113854,22,,,,,,,,,,,,,3112958,6,,,,0,0,0,0,0,0,0,0,0,0
1872,3113864,24,,,,,,,,,,,,,3113126,10,,,,0,0,0,0,0,0,0,0,0,0
1873,3113865,37,,,,,,,,,,,,,3113186,22,,,,0,0,0,0,0,0,0,0,0,0
1874,3113886,14,,,,,,,,,,,,,3113256,2,,,,0,0,0,0,0,0,0,0,0,0
1875,3113903,10,,,,,,,,,,,,,3113265,2,,,,0,0,0,0,0,0,0,0,0,0
1876,3113904,62,,,,,,,,,,,,,3113267,2,,,,0,0,0,0,0,0,0,0,0,0
1877,3113906,7,,,,,,,,,,,,,3113338,12,,,,0,0,0,0,0,0,0,0,0,0
1878,3113923,5,,,,,,,,,,,,,3113342,18,,,,0,0,0,0,0,0,0,0,0,0
1879,3113947,1,,,,,,,,,,,,,3113382,12,,,,0,0,0,0,0,0,0,0,0,0
1880,3114082,2,,,,,,,,,,,,,3113401,8,,,,0,0,0,0,0,0,0,0,0,0
1881,3114084,73,,,,,,,,,,,,,3113471,20,,,,0,0,0,0,0,0,0,0,0,0
1882,3114193,1,,,,,,,,,,,,,3113482,56,,,,0,0,0,0,0,0,0,0,0,0
1883,3114232,2,,,,,,,,,,,,,3113513,12,,,,0,0,0,0,0,0,0,0,0,0
1884,3114234,1,,,,,,,,,,,,,3113516,44,,,,0,0,0,0,0,0,0,0,0,0
1885,3114236,5,,,,,,,,,,,,,3113584,4,,,,0,0,0,0,0,0,0,0,0,0
1886,3114316,1,,,,,,,,,,,,,3113595,170,,,,0,0,0,0,0,0,0,0,0,0
1887,3114318,2,,,,,,,,,,,,,3113600,16,,,,0,0,0,0,0,0,0,0,0,0
1888,3114384,2,,,,,,,,,,,,,3113615,6,,,,0,0,0,0,0,0,0,0,0,0
1889,3114400,12,,,,,,,,,,,,,3113677,92,,,,0,0,0,0,0,0,0,0,0,0
1890,3114404,2,,,,,,,,,,,,,3113727,4,,,,0,0,0,0,0,0,0,0,0,0
1891,3114468,1,,,,,,,,,,,,,3113743,2,,,,0,0,0,0,0,0,0,0,0,0
1892,3114498,2,,,,,,,,,,,,,3113838,12,,,,0,0,0,0,0,0,0,0,0,0
1893,3114517,2,,,,,,,,,,,,,3113847,18,,,,0,0,0,0,0,0,0,0,0,0
1894,3114534,81,,,,,,,,,,,,,3113854,30,,,,0,0,0,0,0,0,0,0,0,0
1895,3114564,14,,,,,,,,,,,,,3113864,48,,,,0,0,0,0,0,0,0,0,0,0
1896,3114589,3,,,,,,,,,,,,,3113865,34,,,,0,0,0,0,0,0,0,0,0,0
1897,3114600,90,,,,,,,,,,,,,3113886,26,,,,0,0,0,0,0,0,0,0,0,0
1898,3114632,1,,,,,,,,,,,,,3113903,8,,,,0,0,0,0,0,0,0,0,0,0
1899,3114639,45,,,,,,,,,,,,,3113904,84,,,,0,0,0,0,0,0,0,0,0,0
1900,3114676,1,,,,,,,,,,,,,3113906,24,,,,0,0,0,0,0,0,0,0,0,0
1901,3114715,1,,,,,,,,,,,,,3113923,16,,,,0,0,0,0,0,0,0,0,0,0
1902,3114717,14,,,,,,,,,,,,,3114082,4,,,,0,0,0,0,0,0,0,0,0,0
1903,3114735,16,,,,,,,,,,,,,3114084,114,,,,0,0,0,0,0,0,0,0,0,0
1904,3114831,1,,,,,,,,,,,,,3114112,2,,,,0,0,0,0,0,0,0,0,0,0
1905,3114846,2,,,,,,,,,,,,,3114192,1,,,,0,0,0,0,0,0,0,0,0,0
1906,3114878,1,,,,,,,,,,,,,3114232,2,,,,0,0,0,0,0,0,0,0,0,0
1907,3114900,1,,,,,,,,,,,,,3114234,4,,,,0,0,0,0,0,0,0,0,0,0
1908,3114907,2,,,,,,,,,,,,,3114236,2,,,,0,0,0,0,0,0,0,0,0,0
1909,3114935,1,,,,,,,,,,,,,3114316,4,,,,0,0,0,0,0,0,0,0,0,0
1910,3114952,29,,,,,,,,,,,,,3114318,4,,,,0,0,0,0,0,0,0,0,0,0
1911,3114964,79,,,,,,,,,,,,,3114384,2,,,,0,0,0,0,0,0,0,0,0,0
1912,3114993,5,,,,,,,,,,,,,3114400,12,,,,0,0,0,0,0,0,0,0,0,0
1913,3115025,1,,,,,,,,,,,,,3114404,6,,,,0,0,0,0,0,0,0,0,0,0
1914,3115028,5,,,,,,,,,,,,,3114498,4,,,,0,0,0,0,0,0,0,0,0,0
1915,3115032,4,,,,,,,,,,,,,3114534,264,,,,0,0,0,0,0,0,0,0,0,0
1916,3115039,1,,,,,,,,,,,,,3114564,20,,,,0,0,0,0,0,0,0,0,0,0
1917,3115103,4,,,,,,,,,,,,,3114600,119,,,,0,0,0,0,0,0,0,0,0,0
1918,3115202,3,,,,,,,,,,,,,3114639,64,,,,0,0,0,0,0,0,0,0,0,0
1919,3115229,8,,,,,,,,,,,,,3114717,28,,,,0,0,0,0,0,0,0,0,0,0
1920,3115347,2,,,,,,,,,,,,,3114735,34,,,,0,0,0,0,0,0,0,0,0,0
1921,3115364,3,,,,,,,,,,,,,3114770,6,,,,0,0,0,0,0,0,0,0,0,0
1922,3115396,2,,,,,,,,,,,,,3114907,14,,,,0,0,0,0,0,0,0,0,0,0
1923,3115428,1,,,,,,,,,,,,,3114952,74,,,,0,0,0,0,0,0,0,0,0,0
1924,3115438,9,,,,,,,,,,,,,3114964,90,,,,0,0,0,0,0,0,0,0,0,0
1925,3115483,13,,,,,,,,,,,,,3115025,4,,,,0,0,0,0,0,0,0,0,0,0
1926,3115540,1,,,,,,,,,,,,,3115028,4,,,,0,0,0,0,0,0,0,0,0,0
1927,3115545,1,,,,,,,,,,,,,3115032,34,,,,0,0,0,0,0,0,0,0,0,0
1928,3115553,3,,,,,,,,,,,,,3115039,4,,,,0,0,0,0,0,0,0,0,0,0
1929,3115574,6,,,,,,,,,,,,,3115103,6,,,,0,0,0,0,0,0,0,0,0,0
1930,3115592,3,,,,,,,,,,,,,3115249,4,,,,0,0,0,0,0,0,0,0,0,0
1931,3115638,1,,,,,,,,,,,,,3115347,16,,,,0,0,0,0,0,0,0,0,0,0
1932,3115689,15,,,,,,,,,,,,,3115364,8,,,,0,0,0,0,0,0,0,0,0,0
1933,3115724,10,,,,,,,,,,,,,3115396,14,,,,0,0,0,0,0,0,0,0,0,0
1934,3115734,112,,,,,,,,,,,,,3115428,4,,,,0,0,0,0,0,0,0,0,0,0
1935,3115798,11,,,,,,,,,,,,,3115438,20,,,,0,0,0,0,0,0,0,0,0,0
1936,3115837,1,,,,,,,,,,,,,3115483,6,,,,0,0,0,0,0,0,0,0,0,0
1937,3115863,3,,,,,,,,,,,,,3115515,2,,,,0,0,0,0,0,0,0,0,0,0
1938,3115870,5,,,,,,,,,,,,,3115540,2,,,,0,0,0,0,0,0,0,0,0,0
1939,3115888,10,,,,,,,,,,,,,3115545,4,,,,0,0,0,0,0,0,0,0,0,0
1940,3115916,3,,,,,,,,,,,,,3115553,12,,,,0,0,0,0,0,0,0,0,0,0
1941,3115961,20,,,,,,,,,,,,,3115574,12,,,,0,0,0,0,0,0,0,0,0,0
1942,3116031,1,,,,,,,,,,,,,3115592,28,,,,0,0,0,0,0,0,0,0,0,0
1943,3116108,13,,,,,,,,,,,,,3115689,72,,,,0,0,0,0,0,0,0,0,0,0
1944,3116109,4,,,,,,,,,,,,,3115724,16,,,,0,0,0,0,0,0,0,0,0,0
1945,3116113,1,,,,,,,,,,,,,3115734,100,,,,0,0,0,0,0,0,0,0,0,0
1946,3116139,14,,,,,,,,,,,,,3115798,20,,,,0,0,0,0,0,0,0,0,0,0
1947,3116141,79,,,,,,,,,,,,,3115863,4,,,,0,0,0,0,0,0,0,0,0,0
1948,3116183,11,,,,,,,,,,,,,3115869,2,,,,0,0,0,0,0,0,0,0,0,0
1949,3116194,1,,,,,,,,,,,,,3115870,12,,,,0,0,0,0,0,0,0,0,0,0
1950,3116227,1,,,,,,,,,,,,,3115888,26,,,,0,0,0,0,0,0,0,0,0,0
1951,3116267,15,,,,,,,,,,,,,3115916,8,,,,0,0,0,0,0,0,0,0,0,0
1952,3116298,1,,,,,,,,,,,,,3115961,32,,,,0,0,0,0,0,0,0,0,0,0
1953,3116300,1,,,,,,,,,,,,,3115968,6,,,,0,0,0,0,0,0,0,0,0,0
1954,3116375,7,,,,,,,,,,,,,3116108,2,,,,0,0,0,0,0,0,0,0,0,0
1955,3116404,9,,,,,,,,,,,,,3116109,8,,,,0,0,0,0,0,0,0,0,0,0
1956,3116410,1,,,,,,,,,,,,,3116139,14,,,,0,0,0,0,0,0,0,0,0,0
1957,3116418,7,,,,,,,,,,,,,3116141,152,,,,0,0,0,0,0,0,0,0,0,0
1958,3116427,1,,,,,,,,,,,,,3116183,12,,,,0,0,0,0,0,0,0,0,0,0
1959,3116429,2,,,,,,,,,,,,,3116227,2,,,,0,0,0,0,0,0,0,0,0,0
1960,3116456,1,,,,,,,,,,,,,3116233,2,,,,0,0,0,0,0,0,0,0,0,0
1961,3116462,4,,,,,,,,,,,,,3116267,48,,,,0,0,0,0,0,0,0,0,0,0
1962,3116463,8,,,,,,,,,,,,,3116300,2,,,,0,0,0,0,0,0,0,0,0,0
1963,3116552,2,,,,,,,,,,,,,3116315,2,,,,0,0,0,0,0,0,0,0,0,0
1964,3116588,19,,,,,,,,,,,,,3116375,2,,,,0,0,0,0,0,0,0,0,0,0
1965,3116621,5,,,,,,,,,,,,,3116404,24,,,,0,0,0,0,0,0,0,0,0,0
1966,3116634,7,,,,,,,,,,,,,3116417,16,,,,0,0,0,0,0,0,0,0,0,0
1967,3116637,9,,,,,,,,,,,,,3116418,46,,,,0,0,0,0,0,0,0,0,0,0
1968,3116668,9,,,,,,,,,,,,,3116427,6,,,,0,0,0,0,0,0,0,0,0,0
1969,3116689,1,,,,,,,,,,,,,3116456,6,,,,0,0,0,0,0,0,0,0,0,0
1970,3116792,6,,,,,,,,,,,,,3116463,4,,,,0,0,0,0,0,0,0,0,0,0
1971,3116800,23,,,,,,,,,,,,,3116552,2,,,,0,0,0,0,0,0,0,0,0,0
1972,3116817,37,,,,,,,,,,,,,3116588,32,,,,0,0,0,0,0,0,0,0,0,0
1973,3116871,1,,,,,,,,,,,,,3116594,12,,,,0,0,0,0,0,0,0,0,0,0
1974,3116873,2,,,,,,,,,,,,,3116621,2,,,,0,0,0,0,0,0,0,0,0,0
1975,3116916,3,,,,,,,,,,,,,3116634,12,,,,0,0,0,0,0,0,0,0,0,0
1976,3116953,3,,,,,,,,,,,,,3116637,12,,,,0,0,0,0,0,0,0,0,0,0
1977,3116975,6,,,,,,,,,,,,,3116668,24,,,,0,0,0,0,0,0,0,0,0,0
1978,3116976,5,,,,,,,,,,,,,3116689,6,,,,0,0,0,0,0,0,0,0,0,0
1979,3117001,7,,,,,,,,,,,,,3116800,42,,,,0,0,0,0,0,0,0,0,0,0
1980,3117034,4,,,,,,,,,,,,,3116817,147,,,,0,0,0,0,0,0,0,0,0,0
1981,3117052,1,,,,,,,,,,,,,3116871,16,,,,0,0,0,0,0,0,0,0,0,0
1982,3117089,28,,,,,,,,,,,,,3116873,6,,,,0,0,0,0,0,0,0,0,0,0
1983,3117177,2,,,,,,,,,,,,,3116900,4,,,,0,0,0,0,0,0,0,0,0,0
1984,3117336,39,,,,,,,,,,,,,3116916,16,,,,0,0,0,0,0,0,0,0,0,0
1985,3117411,13,,,,,,,,,,,,,3116975,32,,,,0,0,0,0,0,0,0,0,0,0
1986,3117420,1,,,,,,,,,,,,,3116976,72,,,,0,0,0,0,0,0,0,0,0,0
1987,3117433,4,,,,,,,,,,,,,3117052,16,,,,0,0,0,0,0,0,0,0,0,0
1988,3117441,11,,,,,,,,,,,,,3117089,52,,,,0,0,0,0,0,0,0,0,0,0
1989,3117449,7,,,,,,,,,,,,,3117325,8,,,,0,0,0,0,0,0,0,0,0,0
1990,3117484,10,,,,,,,,,,,,,3117336,176,,,,0,0,0,0,0,0,0,0,0,0
1991,3117492,1,,,,,,,,,,,,,3117411,4,,,,0,0,0,0,0,0,0,0,0,0
1992,3117499,1,,,,,,,,,,,,,3117433,2,,,,0,0,0,0,0,0,0,0,0,0
1993,3117502,20,,,,,,,,,,,,,3117441,2,,,,0,0,0,0,0,0,0,0,0,0
1994,3117507,34,,,,,,,,,,,,,3117449,18,,,,0,0,0,0,0,0,0,0,0,0
1995,3117513,16,,,,,,,,,,,,,3117454,10,,,,0,0,0,0,0,0,0,0,0,0
1996,3117527,2,,,,,,,,,,,,,3117492,4,,,,0,0,0,0,0,0,0,0,0,0
1997,3117534,12,,,,,,,,,,,,,3117502,48,,,,0,0,0,0,0,0,0,0,0,0
